Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar
310.9283983707428	31	-3839.0994	320.6439	-3122.1245	-4679.7305	2511.037762582897	983.3862304804265	11.1725	8.107604166666667	1598565656.4531777	2620586142.568394	0.13166666666666668	0.09260416666666667	-3389.2708	188.91649	-3122.1245	-3525.8154	-3821.219	170.97064	-3583.467	-3978.199	-3645.005	109.07464	-3556.0054	-3798.6157	-3919.3025	86.88787	-3809.2527	-4021.667	-4166.5864	484.821	-3516.2002	-4679.7305	-3832.5	218.81535	-3523.8694	-4006.3232	-3952.4993	143.2545	-3808.0051	-4147.7256	-3986.4124	214.60912	-3717.5583	-4242.7974	1200	38400
320.92742013931274	32	-3844.8926	425.21033	-2718.7705	-4590.8257	2534.770134638932	986.8579651056435	12.44	8.32	1854316745.07453	2276742453.9933505	0.1525	0.09666666666666666	-3386.3684	517.8037	-2718.7705	-3980.774	-3542.118	169.80049	-3372.9087	-3774.2842	-4009.7068	210.65614	-3795.8955	-4296.272	-3889.5303	322.6794	-3469.197	-4253.557	-4198.672	306.43112	-3842.8716	-4590.8257	-3997.2507	167.74323	-3826.1165	-4225.0903	-4041.5525	360.2691	-3562.4978	-4431.3154	-3693.943	456.33478	-3073.5637	-4158.111	1200	39600
330.4644205570221	33	-3830.3123	437.73856	-2554.996	-4537.124	2511.673010766672	1013.1824301645578	10.394166666666669	7.991875	1676740270.452863	2287461357.3381724	0.12333333333333334	0.090625	-3567.4119	716.3473	-2554.996	-4105.1016	-3664.928	337.84784	-3197.2112	-3983.2996	-4024.5186	305.09235	-3682.7224	-4423.4595	-3539.3914	90.85151	-3429.9368	-3652.3918	-3942.1638	370.88754	-3611.884	-4460.1816	-4209.461	207.51646	-3940.3992	-4445.4756	-4107.139	305.28827	-3858.442	-4537.124	-3587.4832	140.66167	-3408.4617	-3752.1074	1200	40800
340.23916482925415	34	-3833.969	469.1236	-2716.0437	-4579.315	2393.8019654801988	1008.6238961631325	9.45	8.031458333333333	1644052259.889375	2305258088.439949	0.13749999999999998	0.09177083333333332	-3657.9324	760.8155	-2716.0437	-4579.315	-3492.9912	192.12039	-3221.4675	-3637.211	-3981.7012	342.2921	-3554.181	-4392.097	-3944.03	219.77216	-3779.0645	-4254.6343	-4198.7114	100.57484	-4063.1162	-4303.703	-3646.132	550.6972	-2892.0544	-4191.772	-3683.2654	332.46207	-3289.5674	-4102.708	-4066.9905	359.11664	-3566.3953	-4391.4536	1200	42000
349.97345662117004	35	-3950.1848	299.15005	-3453.7788	-4667.84	2074.9769722669043	975.9380459820851	9.327499999999999	7.816562499999999	1909817544.4403965	2216480680.6081395	0.1475	0.10114583333333334	-3780.64	140.24052	-3636.654	-3970.7522	-3741.9607	247.283	-3513.665	-4085.5298	-4069.3875	424.0008	-3737.664	-4667.84	-3963.6768	218.8691	-3674.172	-4203.2754	-4181.4546	169.32994	-3962.771	-4375.307	-3946.511	330.00024	-3691.1147	-4412.484	-3887.6394	335.93634	-3453.7788	-4272.211	-4030.2117	81.8169	-3919.1624	-4113.88	1200	43200
359.67005014419556	36	-4025.2747	445.31577	-3096.878	-4892.4146	2099.169373372586	1002.523522891866	9.5275	7.65875	1385311371.7503483	2454795882.5930915	0.12833333333333333	0.08052083333333333	-3915.9597	430.4939	-3437.957	-4481.492	-4518.112	148.74693	-4371.8325	-4722.1724	-4176.696	94.10968	-4050.2473	-4275.879	-4033.5137	132.78613	-3924.7568	-4220.471	-4231.2915	279.51587	-3915.9712	-4595.4062	-4006.6648	633.47876	-3447.4773	-4892.4146	-3827.2068	382.93832	-3287.178	-4132.424	-3492.7527	288.11246	-3096.878	-3774.2104	1200	44400
369.32744240760803	37	-3827.4402	357.39526	-3173.397	-4438.8687	2331.8212224025733	969.4530783160493	10.084166666666667	8.00375	2037024666.5834064	2327237259.5307555	0.13083333333333333	0.09708333333333334	-3484.8835	173.66046	-3253.0461	-3670.9841	-3687.7422	436.045	-3173.397	-4239.5156	-3557.888	64.1277	-3478.7295	-3635.7947	-4289.328	108.29717	-4185.9106	-4438.8687	-3818.246	219.84015	-3573.4246	-4106.613	-4186.4937	96.511604	-4099.6323	-4321.1006	-3870.5393	388.30698	-3369.8564	-4316.229	-3724.3992	113.806305	-3603.9998	-3877.0964	1200	45600
378.4929428100586	38	-3777.181	426.09512	-2644.0444	-4522.595	2842.9905910576017	966.5634278191324	11.885	8.33875	2420570521.0663495	2656786187.5009284	0.09000000000000001	0.09020833333333333	-2956.3848	276.09738	-2644.0444	-3315.4768	-3837.3567	92.689896	-3744.284	-3963.832	-3731.1191	49.003757	-3664.5847	-3781.1772	-4146.8257	391.026	-3607.5867	-4522.595	-4097.003	186.70187	-3874.6846	-4331.5205	-3772.9114	243.01945	-3524.1082	-4102.643	-3668.6833	240.81696	-3357.916	-3944.7192	-4007.1628	278.1536	-3775.4075	-4398.306	1200	46800
388.4110689163208	39	-3779.2312	386.45395	-2974.0227	-4461.5796	2542.524562732106	1021.9784258899746	10.104166666666666	8.125833333333333	1794569067.855871	2561293688.1361623	0.1025	0.09020833333333333	-3589.3342	565.9229	-2974.0227	-4340.2134	-3756.4329	317.4926	-3472.529	-4199.6343	-3690.8027	184.71976	-3448.7854	-3896.9746	-4144.9243	165.95677	-3976.5544	-4370.7114	-3934.9636	384.82864	-3552.717	-4461.5796	-3997.7715	361.2566	-3486.9395	-4260.0703	-3659.6487	86.79387	-3559.2085	-3770.972	-3459.9714	244.00037	-3236.4773	-3799.4067	1200	48000
398.3001751899719	40	-3890.9968	378.19437	-3217.745	-4750.9707	2183.4350460136593	1045.6777139936034	9.446666666666667	7.9191666666666665	1775043122.509669	2174351687.313681	0.13416666666666666	0.093125	-4090.6204	449.9989	-3585.3105	-4678.305	-3827.8738	496.33334	-3217.745	-4433.4834	-3938.7878	94.76531	-3822.813	-4054.9395	-3537.7527	120.44927	-3415.9678	-3701.7876	-4223.5586	438.62805	-3677.0642	-4750.9707	-3739.9883	317.82907	-3466.9602	-4185.7188	-4030.8752	69.53678	-3951.921	-4121.1235	-3738.5183	162.94803	-3508.3794	-3863.8396	1200	49200
407.95876812934875	41	-3771.5264	361.44473	-3016.3694	-4617.1445	2064.433723561697	1037.5839232496264	8.354999999999999	8.037291666666667	1661561901.368391	2327128798.419867	0.12916666666666665	0.10760416666666667	-4161.056	155.16022	-3998.8452	-4370.137	-3591.6902	409.9659	-3016.3694	-3941.501	-3565.2493	164.4734	-3376.033	-3777.0117	-3946.0676	498.886	-3421.9219	-4617.1445	-3413.075	160.05197	-3192.5845	-3567.625	-3883.8145	122.14357	-3735.346	-4034.5105	-4063.1797	15.11656	-4046.5906	-4083.1519	-3548.079	55.793087	-3469.3855	-3592.404	1200	50400
