Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar	Loss 	Policy Gradient Loss 	Clip Fraction 	KL Divergence 	Value Loss 	Entropy Loss 
122.82152581214905	10	-3951.3809	318.85648	-3435.263	-4693.519	1791.3340062165516	939.3034394540338	7.4750000000000005	7.3784374999999995	2293665334.193584	2013482034.57071	0.09166666666666667	0.09302083333333333	-3844.4744	220.45918	-3567.4717	-4106.893	-4071.2292	442.27078	-3705.5688	-4693.519	-3945.8372	275.24164	-3615.18	-4289.0317	-4000.8953	116.811226	-3898.276	-4164.3174	-4044.8186	242.93536	-3732.8997	-4325.503	-3527.1357	67.90091	-3435.263	-3597.2659	-3977.3982	177.51868	-3732.8962	-4148.979	-4199.2607	324.80032	-3751.3489	-4511.3877	1200	13200	112.61573791503906	-9.899338238028577e-08	0.0	0.0	225.2890625	2.8852765560150146
134.53825736045837	11	-3836.4062	289.91208	-3224.4521	-4665.485	1675.9489899420544	922.8155558332359	7.529166666666666	7.625416666666666	4692476766.668315	2473009405.321804	0.06166666666666667	0.0775	-3860.9326	210.96803	-3568.2708	-4057.494	-3828.6047	50.322353	-3764.2468	-3887.0906	-3597.9465	208.101	-3405.849	-3887.0833	-4007.413	268.63644	-3640.6162	-4276.505	-3783.2761	91.04321	-3659.1157	-3874.8767	-3766.8274	129.79587	-3613.3967	-3930.8052	-3762.383	390.7908	-3224.4521	-4141.116	-4083.868	413.37375	-3741.9897	-4665.485	1200	14400	112.37953186035156	1.4677643989102762e-08	0.0	0.0	224.81663513183594	2.8852436542510986
146.31782293319702	12	-3945.2754	212.2169	-3406.8225	-4297.327	1895.5239055577313	976.4773781376431	7.808333333333334	7.5471875	1814882697.1881602	1999006718.2293034	0.07416666666666667	0.08854166666666667	-3963.3262	241.81161	-3732.7502	-4297.327	-4084.3914	74.224785	-3979.4248	-4137.57	-3985.907	145.96793	-3793.5728	-4147.002	-4091.6543	153.31183	-3875.2085	-4210.8403	-3782.7861	85.314545	-3710.93	-3902.651	-3988.11	223.85637	-3680.6682	-4207.231	-3937.1953	137.14517	-3781.7705	-4115.3843	-3728.832	239.55869	-3406.8225	-3981.023	1200	15600	114.13673400878906	-7.500251086867138e-09	0.0	0.0	228.33103942871094	2.8852555751800537
157.9996497631073	13	-3890.3604	280.47214	-3413.873	-4631.26	1717.895078455819	938.2870855766896	7.620833333333334	7.4738541666666665	1904941845.931152	1969030486.700365	0.09916666666666667	0.08854166666666667	-3911.8152	199.89668	-3632.8452	-4090.9214	-4048.1328	204.16695	-3802.5767	-4302.451	-3983.3079	189.1815	-3716.3396	-4131.9697	-3761.5383	300.21503	-3413.873	-4146.4165	-3970.0667	501.0577	-3418.7756	-4631.26	-3739.8352	183.8685	-3593.1182	-3999.1157	-3857.9592	177.31744	-3611.6792	-4021.987	-3850.2273	152.27951	-3640.9758	-3998.9438	1200	16800	110.32695007324219	-5.155801829914708e-08	0.0	0.0	220.71145629882812	2.8852479457855225
169.5857322216034	14	-3930.5393	357.49405	-3206.039	-4542.3213	1869.6924290431245	961.3303823623895	7.951666666666667	7.555729166666667	2001643321.5001621	2098700519.272993	0.08666666666666667	0.08604166666666667	-3898.2786	351.43658	-3499.5886	-4354.618	-4104.209	175.20773	-3858.1914	-4252.7744	-4056.6433	305.3258	-3806.4636	-4486.517	-3765.1936	158.48517	-3546.7446	-3917.85	-3929.1355	445.53275	-3497.0374	-4542.3213	-3880.6277	505.6472	-3206.039	-4423.388	-3870.3767	147.51945	-3720.1511	-4070.8577	-3939.8494	439.64316	-3328.9307	-4345.3735	1200	18000	108.8030014038086	1.2765328349928495e-08	0.0	0.0	217.66354370117188	2.8852274417877197
181.11695742607117	15	-4076.1458	385.12302	-3145.1768	-5114.865	1638.824729129042	944.7685915519602	6.7725	7.358958333333334	1813103818.2868583	1864436712.8323863	0.05499999999999999	0.07937499999999999	-4029.7766	310.37872	-3688.526	-4439.4907	-3948.5676	263.5816	-3631.4392	-4276.7935	-4069.1145	95.003716	-3998.0552	-4203.3936	-3803.2354	499.23926	-3145.1768	-4353.8022	-4185.5415	667.4872	-3577.4329	-5114.865	-4074.631	55.044483	-4027.4875	-4151.8496	-4449.688	218.74924	-4155.428	-4679.493	-4048.6094	144.37492	-3861.742	-4213.2935	1200	19200	112.70752716064453	4.996855906824749e-08	0.0	0.0	225.4725799560547	2.885211706161499
192.84565901756287	16	-3849.7927	372.21634	-3176.469	-4671.8174	1793.492994402876	956.5281449639228	7.9174999999999995	7.730625000000001	1699356888.546344	1904770732.6995099	0.08749999999999998	0.08395833333333332	-3945.6653	464.12195	-3289.3198	-4278.523	-3886.4949	172.66896	-3644.2544	-4034.2886	-3549.8455	250.98245	-3235.624	-3849.914	-3809.679	4.7036743	-3803.0269	-3813.0298	-4159.1533	99.429405	-4057.6514	-4294.1797	-3828.757	357.71884	-3405.0854	-4280.0107	-3853.8594	618.5122	-3176.469	-4671.8174	-3764.8875	272.44733	-3396.9434	-4047.8757	1200	20400	112.85548400878906	-5.811452652437765e-09	0.0	0.0	225.76849365234375	2.885225296020508
204.4117932319641	17	-4108.215	337.5743	-3379.1116	-4664.5894	1394.5490464475188	946.1903099686655	6.454166666666666	7.188229166666667	1578380601.5880797	1905692554.6007192	0.07333333333333333	0.07427083333333334	-4282.5815	106.66147	-4167.434	-4424.54	-4366.7153	144.94894	-4174.3696	-4524.269	-3815.1218	476.00198	-3460.4985	-4487.962	-4025.283	524.8165	-3379.1116	-4664.5894	-4050.1208	222.6532	-3749.4443	-4281.434	-4216.131	212.3038	-3955.6694	-4475.703	-4037.6716	93.11031	-3943.015	-4164.274	-4072.093	250.25536	-3725.3643	-4306.9062	1200	21600	113.7940444946289	-7.05321623328814e-09	0.0	0.0	227.64559936523438	2.8851659297943115
216.11655735969543	18	-3907.9297	407.864	-3065.1855	-4579.0615	1541.2247324689306	953.1164707652741	6.560833333333334	7.477083333333333	1791356901.8244429	2413916937.1723895	0.08583333333333333	0.0971875	-4177.4653	368.82324	-3688.4204	-4579.0615	-3685.1165	527.44617	-3065.1855	-4354.336	-3758.152	380.91156	-3463.29	-4296.0093	-3593.6768	32.54126	-3566.735	-3639.4587	-4087.3489	361.98434	-3687.2197	-4563.948	-3640.1487	218.68726	-3464.355	-3948.4058	-4158.522	173.98201	-3923.5725	-4339.271	-4163.0073	293.3818	-3909.7212	-4574.2446	1200	22800	110.53883361816406	-1.113861802792826e-08	0.0	0.0	221.13516235351562	2.8851706981658936
228.2880780696869	19	-3969.1133	389.66156	-3266.5146	-4747.0054	1786.516298502563	956.3872539661944	7.800000000000001	7.488333333333333	1860288632.7269993	2346427273.155689	0.09000000000000001	0.08333333333333333	-3951.7961	378.1741	-3438.3293	-4338.0957	-3738.3125	161.86108	-3511.8728	-3880.555	-4268.517	220.445	-4098.329	-4579.821	-3772.156	486.73355	-3266.5146	-4429.4634	-3693.994	249.50967	-3445.8538	-4035.3252	-4245.5215	140.96146	-4097.1675	-4435.0176	-3941.3425	239.54129	-3614.3877	-4181.602	-4141.2666	505.92487	-3508.624	-4747.0054	1200	24000	112.27322387695312	7.713834548894738e-08	0.0	0.0	224.6039276123047	2.8851513862609863
240.2042772769928	20	-4024.838	264.94247	-3462.5	-4449.391	1500.6338821052213	933.668491148696	6.732499999999999	7.019479166666667	1683219620.6451676	1725624531.540411	0.0775	0.085625	-4101.3657	270.34204	-3726.9753	-4355.6514	-3769.949	213.98915	-3573.075	-4067.4272	-4000.302	208.7316	-3774.6	-4277.9175	-4164.502	94.82484	-4076.3984	-4296.109	-3956.668	370.35767	-3462.5	-4354.071	-4023.7559	87.54331	-3905.2524	-4114.047	-4160.712	199.07968	-3977.118	-4437.3574	-4021.4482	302.66068	-3800.1423	-4449.391	1200	25200	111.82270050048828	7.882714214701991e-08	0.0	0.0	223.70286560058594	2.8851304054260254
251.87313985824585	21	-3969.9338	353.2399	-3171.6326	-4502.716	1486.1591885974942	925.1901060099502	6.488333333333333	7.336458333333333	1697661169.921674	1780880370.2599325	0.0525	0.07833333333333334	-4064.97	346.90598	-3654.265	-4502.716	-3941.7942	254.49997	-3658.5872	-4275.7534	-3943.1555	58.123756	-3892.6926	-4024.5803	-3879.362	269.04434	-3541.713	-4200.0815	-4281.8237	79.32807	-4170.561	-4349.9	-3672.9033	529.0817	-3171.6326	-4404.6177	-3842.9026	449.27316	-3231.4695	-4298.224	-4132.56	49.524776	-4079.87	-4198.866	1200	26400	110.27681732177734	-3.5762786065873797e-09	0.0	0.0	220.61109924316406	2.885077953338623
