Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar
92.39419269561768	10	-3064.827	402.3967	-2313.1155	-3665.239	1679.6977406270428	789.4052645046603	7.4958333333333345	6.952500000000001	6.081562814423658	43552772.26225481	0.06083333333333334	0.07375	-3056.7292	387.5766	-2546.7534	-3485.6912	-3076.711	394.2479	-2637.2747	-3593.614	-3361.507	76.73785	-3276.4553	-3462.4084	-3298.6543	231.75285	-3092.17	-3622.3215	-3102.1887	370.10245	-2829.7456	-3625.4436	-2971.1794	510.81473	-2450.6318	-3665.239	-2856.6465	427.67953	-2313.1155	-3358.184	-2794.9983	283.03555	-2537.6096	-3189.1677	1200	13200
101.89013051986694	11	-2918.3333	318.9739	-2224.4324	-3600.5854	1416.3925211851665	742.6592179245673	6.905833333333334	7.227916666666666	16050130.868548619	8897921.999511389	0.05583333333333334	0.07020833333333333	-3039.5576	390.208	-2520.8992	-3462.0999	-3137.3809	201.41393	-2975.4128	-3421.284	-2838.4844	165.82625	-2604.0034	-2959.1277	-2722.9148	361.62503	-2224.4324	-3071.1284	-2724.6157	79.85422	-2641.5283	-2832.397	-3156.3972	387.72507	-2655.8813	-3600.5854	-2995.2263	217.15932	-2755.8665	-3281.5417	-2732.0886	130.17757	-2627.858	-2915.624	1200	14400
110.35003519058228	12	-3018.5989	274.78537	-2265.6924	-3520.0715	1460.107414322947	738.1642060404755	6.934166666666667	6.660833333333334	61408370.93215474	12599171.268663272	0.051666666666666666	0.06416666666666666	-2968.873	278.63083	-2689.7717	-3349.317	-3216.2278	237.02052	-2919.2183	-3499.2952	-3124.3367	282.48685	-2879.1018	-3520.0715	-3017.72	199.9519	-2736.4827	-3183.8396	-3045.9739	153.25403	-2871.7559	-3244.7354	-2772.64	367.7849	-2265.6924	-3126.8694	-2943.7224	186.58806	-2712.7646	-3169.7297	-3059.297	188.88042	-2877.2222	-3319.5984	1200	15600
119.07283043861389	13	-3042.4043	264.8639	-2638.548	-3768.9536	1355.7477079870343	720.7662426324101	6.408333333333334	6.8096875	24575913.264685247	10832137.64039261	0.07250000000000001	0.06447916666666667	-2968.8457	124.2151	-2821.485	-3125.3374	-3330.6785	369.1475	-2865.897	-3768.9536	-2922.4548	76.80373	-2848.7456	-3028.3994	-3181.1804	312.92203	-2866.0588	-3607.8213	-2932.1726	64.7118	-2851.5332	-3009.9675	-3104.1797	260.21893	-2738.5784	-3323.3484	-2942.4163	216.06929	-2638.548	-3122.2236	-2957.3083	178.18947	-2759.1978	-3191.239	1200	16800
127.59301352500916	14	-2936.4065	280.73376	-2368.569	-3453.9873	1647.4563025262096	748.7630528865993	7.468333333333333	7.024479166666667	69034151.54894356	19682668.442787524	0.05416666666666667	0.06854166666666667	-2845.1191	290.27686	-2436.1619	-3080.5242	-3028.122	59.2069	-2974.4985	-3110.6257	-2896.6018	285.80295	-2503.183	-3173.5684	-2772.3113	132.50226	-2629.0244	-2948.5344	-2959.8225	221.297	-2657.1196	-3179.998	-3040.3428	189.12224	-2803.6309	-3266.5247	-3187.323	274.63974	-2809.4338	-3453.9873	-2761.61	364.96295	-2368.569	-3247.8477	1200	18000
135.99101853370667	15	-2975.741	293.25955	-2415.09	-3549.564	1449.0971567410713	755.1810367445361	6.929166666666667	7.055208333333333	10891489.105711974	10348688.990098143	0.09083333333333332	0.070625	-3081.9841	360.23886	-2588.5984	-3438.6135	-3212.7244	190.45251	-2947.3066	-3385.0989	-3156.8997	319.47525	-2767.0276	-3549.564	-2932.1233	273.48785	-2640.3054	-3297.862	-2782.1455	70.09605	-2683.1633	-2836.3367	-2854.2764	222.97691	-2613.4377	-3150.9785	-2786.508	265.51233	-2415.09	-3019.9841	-2999.2668	170.91252	-2853.832	-3239.1763	1200	19200
144.4593207836151	16	-3101.2568	281.46042	-2543.3542	-3694.2522	1481.0207614011263	731.93678853454	6.460833333333333	6.5328124999999995	2223861.4157615383	6278205.008013968	0.060000000000000005	0.06833333333333333	-2910.5955	269.32114	-2543.3542	-3181.6875	-3232.419	439.42087	-2641.407	-3694.2522	-3292.2932	82.35232	-3209.067	-3404.4607	-3118.6836	177.84288	-2989.407	-3370.1582	-3093.708	318.11176	-2824.9783	-3540.5322	-3067.8997	236.25859	-2883.3167	-3401.3843	-3209.5618	113.926285	-3063.393	-3341.3389	-2884.8936	98.31661	-2772.043	-3011.6594	1200	20400
152.6954472064972	17	-3086.6765	358.7905	-2365.181	-3947.5789	1519.0925608220587	758.0071651241178	6.5808333333333335	6.640104166666667	8347169.589934632	6834779.900686274	0.07583333333333334	0.07572916666666667	-3028.9465	236.5179	-2756.3618	-3333.1206	-3132.4885	34.34957	-3096.9275	-3178.9292	-3466.3582	476.14835	-2817.8313	-3947.5789	-2859.3486	205.29085	-2575.8435	-3055.278	-3166.7385	252.50119	-2967.9026	-3523.029	-3197.7507	423.71152	-2643.2693	-3671.74	-2982.0674	198.60439	-2705.2302	-3161.552	-2859.7136	372.3717	-2365.181	-3263.7253	1200	21600
161.01381659507751	18	-2997.8176	235.74191	-2493.342	-3417.2112	1528.9573305304239	737.2009892081696	6.991666666666667	6.965	3888073.826197857	68150054.15699704	0.06083333333333333	0.07052083333333332	-2894.245	343.12976	-2493.342	-3331.4763	-2796.4753	202.27896	-2510.4453	-2943.4126	-3023.1963	177.13757	-2774.325	-3172.4075	-3238.5198	184.6055	-2984.3384	-3417.2112	-3124.0144	108.81239	-2987.0354	-3253.231	-2872.8303	164.07343	-2669.24	-3071.0276	-2949.0789	103.523796	-2864.0403	-3094.8071	-3084.1804	140.62624	-2887.9495	-3210.2903	1200	22800
169.65268659591675	19	-3031.9434	276.6532	-2541.614	-3560.5466	1315.2321935745474	763.1477832538454	5.849166666666666	6.711458333333333	11110393.13135562	4116008.0263625756	0.07916666666666666	0.0721875	-3263.6475	124.447205	-3157.185	-3438.2458	-2809.242	198.4519	-2554.036	-3037.9744	-3082.486	187.28908	-2925.0188	-3345.6616	-2822.595	140.16618	-2686.7476	-3015.5344	-3245.5847	238.81177	-2982.53	-3560.5466	-2987.5886	211.92145	-2704.395	-3214.139	-3150.5525	301.87646	-2840.8027	-3559.859	-2893.8533	281.46008	-2541.614	-3230.5198	1200	24000
