Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar	Loss 1	Policy Gradient Loss 1	KL Divergence 1	Value Loss 1	Entropy Loss 1
1304.016159772873	85	-3420.7554260253905	2350.3087637819067	3594.7568359375	-5304.244140625	6794.999999999949	516.4910936370109	19.117499999999872	9.253687499999975	205.83137999837405	209.4034539668374	0.12999999999999998	0.20224999999999999	2663.071240234375	608.0571163718728	3594.7568359375	1996.46240234375	-4144.9001953125	413.2917438712908	-3666.190185546875	-4853.1279296875	-3963.908642578125	383.2668206168037	-3263.8466796875	-4314.853515625	-4466.189013671875	505.9933075598535	-3745.074462890625	-5084.73974609375	-4298.193212890625	635.2465956309139	-3427.8642578125	-5304.244140625	-4209.08857421875	336.52096855781645	-3761.2607421875	-4622.365234375	-4614.12548828125	231.2289115449528	-4288.7890625	-4971.5498046875	-4332.709521484375	324.7379120458077	-3859.798095703125	-4669.31591796875	2000	172000	1994.2287219047546	0.0002747444851777914	-4.5506516471505165e-05	3988.456927037239	0.004859544591454323
1320.4330790042877	86	-3127.864532470703	2688.3617759647113	5073.7685546875	-5108.6689453125	6990.199999999971	395.7216689859147	20.197499999999927	9.534499999999984	228.94688183534322	222.85541127911227	0.118	0.200875	3824.42646484375	1058.5740401043809	5073.7685546875	2403.046875	-3776.272900390625	375.49316514706715	-3264.553466796875	-4235.919921875	-4213.561767578125	537.1258088076714	-3383.920166015625	-4796.43505859375	-4224.229052734375	493.24374920597023	-3601.324951171875	-5108.6689453125	-4289.2994140625	322.7871166022077	-3734.25927734375	-4704.373046875	-4245.104248046875	321.9860592789026	-3716.561767578125	-4616.07080078125	-3915.24228515625	505.90614163708096	-3087.0595703125	-4474.736328125	-4183.633056640625	306.32246682134485	-3811.2568359375	-4545.4970703125	2000	174000	1701.4008304595948	5.0187614354513245e-05	8.876202628016472e-06	3402.801604747772	0.004809626776841469
1336.4190158843994	87	-3329.815466308594	2366.420446854341	3696.286865234375	-5053.248046875	6881.999999999956	505.00664117568823	19.57949999999989	9.527812499999982	234.33395828184916	226.9543551677977	0.15099999999999997	0.20037499999999997	2841.94677734375	680.8537400717407	3696.286865234375	1936.739013671875	-4307.52734375	350.2720212948739	-3899.78125	-4748.908203125	-4186.8087890625	236.45037119115935	-3928.428955078125	-4515.4931640625	-4237.68837890625	364.08281311044846	-3710.56396484375	-4684.3173828125	-3894.872509765625	214.90332538646595	-3625.03076171875	-4135.6591796875	-4210.08017578125	173.85759265854458	-3957.85107421875	-4391.720703125	-4194.52861328125	156.9689440151248	-3944.26171875	-4381.787109375	-4448.964697265625	473.4760660277037	-3741.973388671875	-5053.248046875	2000	176000	2009.1751958847046	0.00016999563711337374	-3.0614202842116356e-05	4018.350083732605	0.004214569323085016
1352.7523658275604	88	-3069.3028930664063	2559.9446665494734	6503.0908203125	-4755.7265625	8065.999999999961	578.4897524162661	23.007999999999903	10.269687499999979	226.9811379927171	260.1493040302838	0.16349999999999998	0.2246875	3438.081787109375	1708.013895505551	6503.0908203125	1275.844970703125	-4101.132470703125	450.95049853479736	-3623.55517578125	-4755.7265625	-3938.42890625	436.3658510118144	-3217.380615234375	-4440.603515625	-3878.452783203125	214.1559749430392	-3590.02490234375	-4172.849609375	-3715.6640625	457.1886540771854	-2916.61767578125	-4133.38671875	-4210.072705078125	310.6629848503609	-3843.73046875	-4635.90966796875	-4014.97294921875	293.9083141048133	-3725.33154296875	-4529.20947265625	-4133.7810546875	332.1105165341576	-3645.85205078125	-4463.7353515625	2000	178000	2376.7610313653945	0.00016122103073028525	-2.6577385142445564e-05	4753.521777629852	0.003891648789794999
1367.8824293613434	89	-3030.9241271972655	3033.745768409046	7686.9013671875	-5191.4853515625	9216.599999999953	560.7346804748247	26.927499999999885	10.513562499999978	263.1163958974068	236.01064181848665	0.176	0.2308125	4730.722314453125	1791.537216641596	7686.9013671875	2617.467041015625	-4084.49443359375	449.21420042133457	-3407.968994140625	-4647.01953125	-4122.448828125	656.1935434488711	-3173.80517578125	-5191.4853515625	-3998.589501953125	260.45383658813836	-3498.681640625	-4226.1943359375	-3891.110791015625	530.520025405707	-2957.265625	-4394.9755859375	-4336.69013671875	447.75145238256334	-3771.44482421875	-5064.658203125	-4356.62763671875	211.041856389926	-3985.03076171875	-4636.5546875	-4188.15400390625	412.3412813358165	-3690.78515625	-4869.9658203125	2000	180000	2466.633097934723	0.00023258862390136416	-3.0652619898319244e-05	4933.265759277344	0.00401648859224224
1382.9533166885376	90	-3197.894027709961	2593.2071926979133	5669.66259765625	-5007.42626953125	7369.7999999999565	488.028373743468	21.23899999999989	9.78587499999998	271.25961282100997	223.35941046266643	0.128	0.2114375	3465.5728759765625	1354.9480772137474	5669.66259765625	1459.0386962890625	-4133.594091796875	290.0993671406224	-3760.318359375	-4546.7744140625	-4487.06865234375	133.41923740873523	-4352.9755859375	-4739.1962890625	-4288.1779296875	584.3049275878064	-3551.619873046875	-4897.4296875	-4004.57001953125	368.40410606301475	-3617.014892578125	-4562.3056640625	-4006.165869140625	306.09141173227016	-3628.319091796875	-4529.435546875	-3886.31171875	213.67451699687567	-3533.7919921875	-4159.91650390625	-4242.83681640625	495.5736882722825	-3696.96923828125	-5007.42626953125	2000	182000	2092.5381169319153	-0.0002377131725914694	3.957049921154976e-05	4185.076724815369	0.003637417724894476
1397.9412846565247	91	-3248.0101623535156	2279.026105438185	3355.701904296875	-4906.306640625	6847.599999999957	524.2564387205814	19.55899999999989	9.627437499999976	225.2658260510239	225.19749207640507	0.133	0.2134375	2653.548486328125	535.3424347039629	3355.701904296875	1698.220458984375	-4159.114453125	442.67567518261075	-3459.54833984375	-4755.3115234375	-4006.6005859375	461.47067974720653	-3256.733154296875	-4638.666015625	-4254.390966796875	477.53544770966	-3348.614990234375	-4699.32568359375	-4128.172314453125	445.13013441365644	-3473.55517578125	-4576.13720703125	-3919.28837890625	200.58782636833777	-3521.14892578125	-4049.199462890625	-4213.009228515625	435.75618902075695	-3557.614013671875	-4906.306640625	-3957.053857421875	542.0685319565473	-3269.498779296875	-4636.72900390625	2000	184000	2358.2749462127686	0.0007392076306299344	-1.2037111446261406e-05	4716.548439407348	0.003704175386519637
1413.1408488750458	92	-3251.958184814453	2403.8219853004075	4400.501953125	-5119.5966796875	7344.799999999952	545.0113469412216	20.908999999999878	9.725187499999976	228.0772892354292	223.40293185131912	0.16599999999999998	0.22131249999999997	2984.709228515625	938.8626539568703	4400.501953125	1785.517333984375	-4412.315625	186.54680704632082	-4118.74169921875	-4654.2724609375	-4119.41494140625	94.87277785019594	-4046.61767578125	-4304.251953125	-3966.232470703125	386.92931398006795	-3518.2099609375	-4572.837890625	-4158.421728515625	497.34510460392795	-3750.736328125	-5119.5966796875	-4007.51708984375	203.24141528198246	-3629.2568359375	-4235.66162109375	-4329.80341796875	368.65051866614147	-3807.435546875	-4869.72900390625	-4006.66943359375	313.5874819038554	-3656.2568359375	-4454.205078125	2000	186000	2212.735864186287	8.836723585687878e-05	-3.264984115958214e-05	4425.471581125259	0.0028220132135174936
1428.2194061279297	93	-3175.794885253906	2521.17341355707	4747.1767578125	-5198.478515625	6977.799999999959	456.0724220699805	20.2199999999999	9.53524999999998	229.6029146953108	239.24896706250075	0.11849999999999998	0.196625	3329.220654296875	1042.525115850852	4747.1767578125	1587.630859375	-4657.3921875	200.11682760751575	-4325.779296875	-4942.541015625	-4286.590185546875	631.3030633880239	-3348.02490234375	-5198.478515625	-4056.8646484375	238.12179146683107	-3745.9619140625	-4323.14794921875	-3823.119580078125	247.5314455117252	-3553.62841796875	-4193.017578125	-3792.61162109375	356.661240436425	-3248.78125	-4178.146484375	-4165.3033203125	224.63858630899605	-3832.46044921875	-4476.0205078125	-3953.698193359375	353.79384194764975	-3387.8583984375	-4440.9775390625	2000	188000	2054.18234295845	1.678554013793132e-05	1.079612411558628e-05	4108.364671802521	0.0032510634133359416
1443.3720290660858	94	-3434.864953613281	2205.296792405351	3754.7841796875	-4894.9609375	5937.599999999968	458.71885384328044	16.91299999999992	8.89249999999998	221.51299714451724	211.7948705858891	0.124	0.19887500000000002	2267.8490234375	935.2573893833387	3754.7841796875	911.64697265625	-4085.122265625	179.51887042242063	-3858.90771484375	-4284.6015625	-4240.816455078125	212.74748397915036	-3832.668212890625	-4438.31982421875	-4400.11484375	284.47920551941104	-3925.2568359375	-4699.0791015625	-4281.4166015625	256.1093933811848	-3962.54931640625	-4663.654296875	-4202.865673828125	198.533889654869	-3891.3779296875	-4482.55078125	-4454.33466796875	462.8670416735377	-3599.38720703125	-4894.9609375	-4082.09814453125	514.338455110827	-3318.853515625	-4826.609375	2000	190000	2172.794200134277	0.00016475236544657434	-7.381243631243706e-05	4345.588102340698	0.0029711199098528597
1458.3076462745667	95	-3444.3978958129883	1968.5441038038148	2954.532958984375	-5099.60693359375	4974.799999999959	420.37929288279537	13.976999999999896	8.930749999999978	208.7954429707326	217.55366530085365	0.10400000000000001	0.21525000000000002	1611.7656127929688	814.5041575085527	2954.532958984375	701.1555786132812	-4518.884423828125	377.37675524558335	-4005.661865234375	-5099.60693359375	-4192.134521484375	247.1433877174441	-3893.67236328125	-4635.02294921875	-4272.0185546875	514.0430285029947	-3565.6083984375	-4989.54931640625	-4012.185888671875	399.58815378260954	-3580.73046875	-4703.7158203125	-4085.56533203125	84.9054070999994	-4003.369873046875	-4201.67822265625	-3960.645556640625	377.80399524372007	-3261.451171875	-4344.80078125	-4125.514501953125	365.06738627309795	-3748.68310546875	-4757.1064453125	2000	192000	1680.8329230308532	0.0001502923445706017	-5.8971578255295753e-05	3361.665564918518	0.0029451049953422626
1473.461504459381	96	-3407.771353149414	2202.5490759726154	3279.7841796875	-4960.8876953125	6296.199999999954	496.56636930734214	17.444499999999884	9.13456249999998	230.8468051010349	225.1564864604049	0.154	0.21212499999999998	2323.6689697265624	656.9572254687063	3279.7841796875	1366.8165283203125	-4158.535302734375	265.1015432238044	-3721.4912109375	-4441.421875	-4342.40986328125	339.20838522457365	-3736.50439453125	-4727.841796875	-4150.9888671875	243.70974072637014	-3723.798828125	-4441.369140625	-4214.115283203125	373.5933779393684	-3519.082275390625	-4630.833984375	-4369.63095703125	387.4896046114295	-4006.147705078125	-4960.8876953125	-4297.014892578125	345.01633475741016	-3870.033203125	-4603.369140625	-4053.14462890625	321.08148475709527	-3495.5615234375	-4377.197265625	2000	194000	1909.3145093679427	0.00016676691467871764	-6.603426299989223e-05	3818.628715801239	0.002167140283745539
1488.6067202091217	97	-3285.0889106750487	2449.883188243685	5407.10546875	-4777.19775390625	6911.199999999942	497.3979032026371	19.305499999999853	9.400812499999976	271.9576837741696	232.51061407317948	0.15450000000000003	0.21481250000000002	2932.0166442871096	1665.0743185070178	5407.10546875	227.70602416992188	-3697.227685546875	448.85965390562325	-3153.1572265625	-4388.60498046875	-4305.676123046875	287.3423459725608	-3979.382568359375	-4777.19775390625	-4059.309716796875	205.04998841696118	-3721.01708984375	-4338.20263671875	-4314.1865234375	306.51486066057987	-3817.2060546875	-4650.3076171875	-4380.229541015625	234.02446606728668	-4044.614990234375	-4753.78466796875	-4313.11650390625	290.57387222705273	-3750.4404296875	-4537.544921875	-4142.9818359375	411.3862412788385	-3598.40234375	-4757.66064453125	2000	196000	1856.5603113174438	0.0003114166863618095	-0.00015113246627151966	3713.1200070381165	0.0014556559470292995
1503.6709537506104	98	-3132.820349121094	2627.5944675998453	4948.7841796875	-4808.43994140625	7796.399999999968	511.41725165065407	22.328499999999924	10.054937499999978	250.80869536654208	233.14302424395493	0.15950000000000003	0.22962500000000002	3705.0619140625	858.4642368535121	4948.7841796875	2380.927001953125	-4292.6294921875	196.21098867824526	-4139.90234375	-4668.1865234375	-3692.429833984375	314.1444895313549	-3373.92822265625	-4259.32177734375	-4039.86826171875	417.1206299457315	-3601.267578125	-4808.43994140625	-4070.48017578125	395.09917109391506	-3406.081298828125	-4514.55126953125	-4339.149951171875	352.2553139357643	-3739.723876953125	-4679.24951171875	-4029.335498046875	281.6097969322682	-3756.90673828125	-4573.748046875	-4303.731494140625	281.94876521233016	-4041.1455078125	-4729.5029296875	2000	198000	1807.4964205741883	0.006821141304022405	0.00010069366544485092	3614.9792453765867	0.004346749732940225
1518.7346541881561	99	-3422.5234756469727	2229.148913836832	4266.2861328125	-4947.48974609375	6254.999999999963	500.9909356925699	17.933499999999906	9.159999999999979	243.44094272471412	225.36568309380556	0.165	0.2058125	2247.072399902344	1384.2441360839198	4266.2861328125	633.1741333007812	-3977.891162109375	157.47088783997765	-3734.4287109375	-4221.2451171875	-4067.20390625	270.45170497273114	-3582.218505859375	-4400.7783203125	-4584.201171875	184.68297393287523	-4292.73388671875	-4755.37890625	-4147.5515625	235.31722992855447	-3749.36474609375	-4442.19873046875	-4151.99365234375	694.9038136937833	-3034.029052734375	-4830.72509765625	-4472.79365234375	330.18521359938956	-4072.01513671875	-4947.48974609375	-4225.62509765625	183.52032680924708	-3959.0048828125	-4413.3427734375	2000	200000	1609.0423809528352	0.0024267517234108026	-0.0001547882566228509	3218.0800152778625	0.008324528203957016
1533.850335597992	100	-3189.764544677734	2517.700214044964	4151.798828125	-5125.42138671875	7192.799999999971	481.1105556766789	20.315999999999928	9.823312499999982	254.5923716262465	229.48495831883366	0.136	0.21018749999999997	3343.915283203125	752.0994672153703	4151.798828125	2083.90380859375	-3867.2115234375	588.64477758044	-3123.3896484375	-4790.78466796875	-4136.088720703125	286.63150327126516	-3719.570068359375	-4557.8515625	-3960.524267578125	433.07805124729714	-3569.97509765625	-4660.4287109375	-4198.18466796875	395.6748575128246	-3662.55126953125	-4743.72265625	-4157.401513671875	370.9504876797894	-3619.38232421875	-4713.4287109375	-4300.022216796875	433.75669759059247	-3900.136962890625	-5125.42138671875	-4242.59873046875	338.32801196520006	-3756.087890625	-4726.84375	2000	202000	1705.6112261533738	0.0002161110627554308	0.001392114907503128	3411.2221719264985	0.01092769499809947
1549.2033150196075	101	-3148.7250442504883	2664.37962513409	5894.2392578125	-4903.26171875	7817.799999999968	521.6211190297131	22.519999999999918	10.009812499999981	229.69682720246198	230.8323680365248	0.175	0.23356250000000003	3644.8309936523438	1780.6024502923174	5894.2392578125	868.9579467773438	-3943.821337890625	342.53385192960343	-3416.549560546875	-4380.2666015625	-3930.0037109375	271.51197343537	-3594.33154296875	-4261.02978515625	-4204.0625	474.05683440975207	-3630.904296875	-4903.26171875	-4216.936083984375	234.51853232725253	-3940.72998046875	-4493.251953125	-4358.994091796875	274.618682953295	-3858.200927734375	-4629.5439453125	-4060.51884765625	226.95890132237932	-3774.19677734375	-4358.978515625	-4120.294775390625	365.02807696457535	-3714.0771484375	-4714.2490234375	2000	204000	1698.379341030121	-0.055739192822920815	1.8476839512586594	3396.8722021579742	0.12675940651388373
1565.1365077495575	102	-3633.544235992432	1582.55998401682	1270.3126220703125	-4816.55224609375	7921.9999999999545	935.0590196765303	34.2434999999998	11.212937499999965	217.95912246923882	230.13826699971634	0.3625	0.26218749999999996	441.52765502929685	518.4777989862798	1270.3126220703125	-88.59857177734375	-4204.81064453125	47.15489248658884	-4146.2568359375	-4265.96826171875	-3977.46630859375	446.8561778763122	-3457.15869140625	-4704.0244140625	-4335.5318359375	189.53283523875302	-4106.38671875	-4558.61328125	-4183.458349609375	399.4117891423929	-3553.09130859375	-4611.32568359375	-4215.28388671875	218.4115904557742	-3970.3134765625	-4547.0146484375	-4315.022998046875	326.12472650840346	-3993.853515625	-4816.55224609375	-4278.30751953125	388.7767712961953	-3603.3740234375	-4736.076171875	2000	206000	2289.8739758491515	0.04143811009926139	0.0057632941752672195	4579.667661190033	0.1620563641190529
1580.8525884151459	103	-3352.6305450439454	2026.4745553684847	2761.92919921875	-5153.826171875	8962.39999999996	889.9021683693803	39.57099999999984	12.238312499999976	232.9539510580152	247.12813863026545	0.7565	0.3116875	1843.1824951171875	764.9865060904646	2761.92919921875	924.217041015625	-4199.596484375	515.6654964463067	-3378.32470703125	-4762.1513671875	-3882.252734375	285.0948818626879	-3471.7919921875	-4185.10302734375	-4075.701025390625	276.7062267934429	-3568.85595703125	-4347.8427734375	-3985.3599609375	593.9857191579438	-3118.6083984375	-4985.59326171875	-4372.988037109375	438.6786554320229	-3803.909423828125	-5153.826171875	-3911.54951171875	338.28673288832545	-3447.6708984375	-4389.73828125	-4236.7791015625	362.4863457258676	-3662.792236328125	-4646.50341796875	2000	208000	1927.0442284107207	0.027789306049180597	-3.593228757381439e-05	3854.034881687164	0.126355353416875
1596.326725244522	104	-3408.2979669570923	2205.9260703919363	4481.83349609375	-5141.7705078125	9139.59999999997	878.6332064335686	40.26499999999986	11.807249999999973	243.05416268408598	231.87735108856555	0.46349999999999997	0.26968749999999997	2110.534184265137	1765.4887505966208	4481.83349609375	-61.675636291503906	-4326.76943359375	295.3167820473539	-3850.7880859375	-4748.720703125	-4049.861279296875	189.7073928612077	-3815.90673828125	-4369.845703125	-4218.6638671875	490.8011340106433	-3617.279296875	-4820.2548828125	-4042.187255859375	129.15798583822115	-3954.037353515625	-4292.7294921875	-4013.435400390625	504.1543053703091	-3240.433837890625	-4644.3623046875	-4273.8587890625	187.28075546420865	-3951.89501953125	-4510.72314453125	-4452.14189453125	407.07108160170185	-4072.03662109375	-5141.7705078125	2000	210000	2191.198403072357	0.0004103944236703683	0.005865315906703472	4382.398282909393	0.14575610030442476
1612.0521309375763	105	-3431.5459747314453	2207.9687720944357	4228.3857421875	-5164.55078125	9654.19999999995	930.9733186959875	40.614999999999824	11.94424999999997	213.38438009830344	244.7192467503216	0.438	0.2689375	2206.4132568359373	1275.075756880731	4228.3857421875	732.0963134765625	-3942.139013671875	246.28222769492962	-3635.78125	-4335.1943359375	-4496.161767578125	416.46203892588386	-4031.736572265625	-5164.55078125	-4126.63701171875	282.19147496810376	-3788.84521484375	-4577.373046875	-4520.865283203125	499.946019065591	-3766.907470703125	-5073.72216796875	-4248.2916015625	296.601988250881	-3774.38232421875	-4668.3623046875	-4138.340478515625	188.67722517316088	-3853.43115234375	-4338.6708984375	-4186.3458984375	318.002983153284	-3793.2080078125	-4719.19921875	2000	212000	2558.160497045517	0.018183780104936886	0.03109922120347619	5116.287307262421	0.1701237245928496
1627.4237883090973	106	-3347.1574798583983	2126.458876243614	3802.758056640625	-4963.95654296875	8696.999999999975	825.306303169658	35.068499999999894	11.505499999999978	233.10089559570662	254.6565947363622	0.389	0.23650000000000002	2094.5493896484377	1041.0807081786277	3802.758056640625	931.582763671875	-4204.335498046875	319.4303063000935	-3981.38232421875	-4824.3095703125	-4293.643310546875	345.6165393421526	-3981.260986328125	-4963.95654296875	-4141.395556640625	141.33761393818355	-3953.55908203125	-4334.13671875	-4263.9740234375	373.8893556825932	-3696.372314453125	-4802.306640625	-4279.268798828125	483.4648975512492	-3636.561767578125	-4913.65673828125	-3793.613916015625	500.6502689737347	-3087.61083984375	-4399.01513671875	-3895.578125	376.9279731096525	-3536.67578125	-4614.837890625	2000	214000	2426.101491641998	0.03093144290178316	0.0001425342634320259	4852.143700122833	0.16308587414678186
1642.8380105495453	107	-3500.4091064453123	2077.958151841577	3152.44384765625	-5193.0126953125	8758.39999999996	865.9713966187519	36.239999999999846	11.263937499999976	245.37784143990103	279.7918696719609	0.4575	0.257625	1830.6287109375	800.0805688781282	3152.44384765625	675.7581787109375	-3951.813916015625	192.0155206519312	-3618.0927734375	-4209.0302734375	-4155.81748046875	538.433666156211	-3304.3447265625	-4771.306640625	-4313.09619140625	317.5060413128254	-3915.84521484375	-4755.427734375	-4494.0984375	450.4590000714736	-3787.4404296875	-5193.0126953125	-4247.809375	441.64414967849405	-3566.681640625	-4813.95068359375	-4246.19658203125	490.4182860086045	-3375.798828125	-4865.4814453125	-4425.069580078125	407.5725259509128	-3892.201904296875	-5007.6572265625	2000	216000	2557.964021539688	0.03677141826228762	-0.00033546588383615017	5115.857011795044	0.1590754435164854
1658.4081082344055	108	-3511.439192199707	1854.2262420441423	3251.432861328125	-5298.763671875	8190.799999999942	879.949827771773	32.73249999999981	11.073687499999966	207.13635578850486	224.61613175773772	0.507	0.2624375	1151.2011596679688	1167.9852977486676	3251.432861328125	-269.16278076171875	-4200.393408203125	604.8662897617164	-3514.438232421875	-5298.763671875	-4253.600390625	302.9170629060157	-3938.083984375	-4824.8349609375	-4032.624560546875	251.96576463356033	-3738.154541015625	-4363.7939453125	-4349.92734375	310.02642477674186	-4110.736328125	-4936.89013671875	-4219.986474609375	307.04841932221603	-3790.78125	-4606.076171875	-4402.118408203125	401.92841590785343	-3923.7939453125	-4907.5439453125	-3784.064111328125	397.4341065047793	-3208.916015625	-4203.8427734375	2000	218000	2145.7971336364744	0.03870902565467986	0.00039136968553066254	4291.51894569397	0.13316649191547186
1673.945231437683	109	-3261.101657104492	2320.238532997273	4763.826171875	-5047.89013671875	9586.999999999956	870.3176594487202	34.817999999999856	11.496937499999978	238.7794959042295	247.19339905567026	0.43999999999999995	0.2618125	2624.4585205078124	1428.4598034460191	4763.826171875	890.9716796875	-4229.594482421875	585.5106372149174	-3315.967529296875	-4984.95654296875	-4101.99365234375	600.3573056738468	-3448.614990234375	-5047.89013671875	-4231.09609375	416.85139300331076	-3749.552734375	-4856.544921875	-4063.684423828125	538.0380184251824	-3258.922607421875	-4931.66650390625	-4004.401416015625	231.36714766259843	-3748.36474609375	-4325.17529296875	-4245.354736328125	269.2501440312594	-3807.562744140625	-4527.49267578125	-3837.14697265625	109.67191380946984	-3685.082275390625	-3976.27197265625	2000	220000	2314.3161021709443	0.04307037950802624	-0.0005454597994685173	4628.548059749603	0.12722270576050504
1689.4298112392426	110	-3262.8542724609374	2471.042721808576	4599.814453125	-5158.0205078125	10207.199999999944	887.6112181164375	40.52299999999982	12.09549999999997	243.57336133636736	267.9057958274479	0.5125	0.29125	3106.310009765625	955.0878700519615	4599.814453125	1704.048095703125	-4016.48359375	341.03351674488056	-3651.32080078125	-4643.42822265625	-4229.716162109375	345.4205876371528	-3756.614990234375	-4834.43701171875	-4502.3794921875	361.79521434997054	-4108.205078125	-5158.0205078125	-4303.271142578125	586.6854695674328	-3528.0888671875	-5085.423828125	-3931.911767578125	341.45128873199786	-3455.847900390625	-4286.37158203125	-4084.087890625	604.3960105757232	-3086.10205078125	-4947.7783203125	-4141.294140625	402.4722353445229	-3676.73486328125	-4792.3720703125	2000	222000	2391.5198245048523	0.03914426784385796	-0.0003450841177254915	4782.963381290436	0.12907973613473586
1704.9800357818604	111	-3421.9902679443358	2081.8577068851096	4824.9052734375	-4895.1337890625	8661.199999999963	879.4696213679181	34.268999999999856	11.439499999999978	244.76944255737277	238.47093229007766	0.48599999999999993	0.25931249999999995	1625.4428955078124	2140.192144995957	4824.9052734375	-1825.0142822265625	-4292.64375	337.37250549233744	-3644.6259765625	-4595.189453125	-4087.484130859375	320.5704398285508	-3720.57275390625	-4640.837890625	-4380.76669921875	374.16337358998936	-3775.91748046875	-4895.1337890625	-4056.9994140625	284.5780326313038	-3768.84521484375	-4542.84033203125	-4258.4455078125	413.0520684883459	-3595.484375	-4840.306640625	-4131.710595703125	260.39928766754167	-3852.014892578125	-4608.8447265625	-3793.31494140625	274.6071411977455	-3319.201171875	-4087.731201171875	2000	224000	2376.823810005188	0.039663977745476586	-0.00012801948469132185	4753.570362567902	0.1322669384535402
1720.7045197486877	112	-3482.1824882507326	1884.896942313388	2622.68896484375	-4885.958984375	8258.99999999997	861.7228574843136	34.62399999999985	11.262999999999971	208.77787582576457	231.4534356221679	0.496	0.26737500000000003	1365.2169494628906	789.8691050423097	2622.68896484375	253.21463012695312	-4174.35263671875	222.70861780607245	-3920.3125	-4441.9560546875	-4066.356640625	435.2454181276983	-3506.204345703125	-4717.138671875	-4267.9654296875	198.45216894845908	-3937.14599609375	-4443.7197265625	-4173.5146484375	441.53184999358626	-3607.408935546875	-4885.958984375	-4231.58564453125	333.8054331173539	-3918.672607421875	-4789.60498046875	-4341.78935546875	403.3652574806139	-3611.84521484375	-4740.37353515625	-3967.1125	320.27535060490874	-3433.9091796875	-4405.921875	2000	226000	2240.528911113739	0.04194233900343534	0.0022648319136351347	4480.976567363739	0.17032125615514815
1736.200629234314	113	-3322.723773193359	2284.2948383616254	4440.2607421875	-4800.56298828125	9365.99999999996	851.3450398689249	34.893999999999856	11.418437499999971	221.98288337648768	228.92439483172444	0.44000000000000006	0.270625	2555.239404296875	1150.362665083179	4440.2607421875	1050.41650390625	-4082.700341796875	468.49917193743664	-3210.28662109375	-4498.6103515625	-4236.28203125	306.677036671551	-3642.916015625	-4506.55029296875	-3965.555908203125	278.22927405016924	-3708.146240234375	-4507.2509765625	-4132.54384765625	523.6664536673155	-3118.2109375	-4552.25390625	-4142.818798828125	166.84957343353625	-3960.96240234375	-4404.8359375	-4231.141748046875	313.61382324504893	-3844.314208984375	-4800.56298828125	-4345.9869140625	229.8343152463361	-3974.20751953125	-4698.37060546875	2000	228000	2744.7259239673613	0.07132033531543129	-5.2306801080703735e-05	5489.311699962616	0.16270140926353632
1751.5433061122894	114	-3498.232534790039	2161.3480150477753	3644.304931640625	-5174.89013671875	8931.599999999966	865.7385629674318	35.05049999999987	11.154437499999975	205.66602115349593	228.38109623358469	0.44299999999999995	0.2678125	2005.6912841796875	1309.281763006032	3644.304931640625	-283.3189697265625	-4442.68603515625	283.2352904421923	-4078.306640625	-4855.89306640625	-4085.37919921875	653.4286182707266	-3354.088623046875	-5174.89013671875	-4288.25126953125	321.0526006228206	-3752.267578125	-4755.892578125	-4358.59306640625	357.4571560063205	-4090.84521484375	-5047.748046875	-4300.194921875	305.41353721163057	-3934.49267578125	-4769.66748046875	-4235.68603515625	301.7751358430424	-3642.02490234375	-4450.8447265625	-4280.76103515625	202.9849781401457	-3944.681640625	-4480.6103515625	2000	230000	2280.898766851425	0.03946189669513842	0.01194905792362988	4561.721177577972	0.16505990633741022
1767.0149066448212	115	-3278.729528808594	2435.7521109014688	4989.3046875	-4905.42236328125	9425.79999999996	809.5220092066038	37.789999999999864	11.88931249999997	218.1430505053288	239.29442756750254	0.5745	0.277	2949.623681640625	1312.481746022859	4989.3046875	844.036865234375	-3831.9509765625	402.87829771021967	-3323.01806640625	-4348.91748046875	-4411.24892578125	310.045624218689	-3975.9599609375	-4826.54296875	-4146.094287109375	515.7092828286378	-3242.400390625	-4783.541015625	-4395.5013671875	406.12901628801984	-3782.0830078125	-4905.42236328125	-4264.845849609375	435.86650380417996	-3640.789794921875	-4860.953125	-4169.8435546875	336.32928450839864	-3672.6748046875	-4669.85498046875	-3959.974951171875	370.02921367631666	-3567.19677734375	-4425.48876953125	2000	232000	2526.7047105789184	0.03646879036423343	0.004201004281640053	5053.338794136047	0.15108516974141822
