Time	Iteration	Average Reward	StdReward	MaxReward	MinReward	r_comm1	r_rad1	Throughput1	Average Throughput	SINR1	SINR_av	Num Transmits 1	Average Num Transmits	Reward1	StdReward1	MaxReward1	MinReward1	Reward2	StdReward2	MaxReward2	MinReward2	Reward3	StdReward3	MaxReward3	MinReward3	Reward4	StdReward4	MaxReward4	MinReward4	Reward5	StdReward5	MaxReward5	MinReward5	Reward6	StdReward6	MaxReward6	MinReward6	Reward7	StdReward7	MaxReward7	MinReward7	Reward8	StdReward8	MaxReward8	MinReward8	TimestepsThisBatch	TimestepsSoFar	Loss 1	Policy Gradient Loss 1	Clip Fraction 1	KL Divergence 1	Value Loss 1	Entropy Loss 1
190.1106743812561	10	-4025.2546997070312	500.1692408087846	-2792.1728515625	-4944.7861328125	3705.399999999993	899.1635890607243	14.854499999999963	9.075187499999988	280.1065747759298	255.00430623004505	0.2425	0.1933125	-3487.909033203125	777.2765631131956	-2792.1728515625	-4803.833984375	-4405.59736328125	430.34839245467265	-3822.3125	-4944.7861328125	-3898.07568359375	265.8002091799025	-3452.0224609375	-4286.0810546875	-4181.518115234375	177.89988741841648	-3972.378173828125	-4471.193359375	-4427.57138671875	248.36586452138377	-4052.7763671875	-4761.888671875	-3970.606494140625	182.03003822810035	-3728.51953125	-4155.92236328125	-3892.662353515625	394.5825887685046	-3565.49951171875	-4625.6064453125	-3938.09716796875	441.77540711641075	-3354.3173828125	-4471.9619140625	2000	22000	651.893736076355	-0.012104636340518482	0.067578125	0.005610393767710775	1303.8642689704895	2.683336719125509
207.87350916862488	11	-4078.5021423339845	441.48739387688886	-2465.4033203125	-4898.12744140625	3707.99999999999	896.2947087084	14.072499999999954	8.750874999999983	208.45434401495945	229.02135613566338	0.151	0.1874375	-3462.358154296875	511.8989409233298	-2465.4033203125	-3815.624267578125	-4036.38837890625	294.6618183400129	-3641.6259765625	-4399.94873046875	-4448.22890625	336.0058625857043	-4006.49462890625	-4898.12744140625	-4175.05078125	101.7563963784582	-4008.2021484375	-4309.6728515625	-4038.950634765625	443.8208048024384	-3541.2607421875	-4748.8447265625	-4225.006982421875	138.53115265605112	-3986.025634765625	-4416.36474609375	-4424.537109375	302.23802277551226	-3876.7822265625	-4788.42822265625	-3817.49619140625	203.3079632513317	-3543.433837890625	-4065.38232421875	2000	24000	733.9618825912476	-0.011925140292441938	0.101123046875	0.011955489811953157	1467.9984555244446	2.599163154512644
225.72616267204285	12	-4022.811572265625	680.7375253950875	-1974.8519287109375	-5060.0205078125	4286.199999999995	856.1209337455917	16.904999999999966	8.970749999999988	218.6437118566787	229.00440044505882	0.233	0.1779375	-2562.767724609375	488.4020519094804	-1974.8519287109375	-3107.044921875	-4291.3982421875	340.3506985790996	-3885.85791015625	-4722.724609375	-4183.287109375	313.9215371809675	-3802.3740234375	-4653.61181640625	-4358.0427734375	292.891751976517	-3914.97998046875	-4787.958984375	-4007.838427734375	351.36901520804366	-3715.78955078125	-4615.9677734375	-4459.168359375	262.82181428048824	-4126.8984375	-4835.65185546875	-4264.3171875	232.29823520793047	-3891.7880859375	-4606.3837890625	-4055.67275390625	574.445595241658	-3268.139404296875	-5060.0205078125	2000	26000	765.1156520843506	-0.01084939433785621	0.0671875	0.006498757749795914	1530.3021488189697	2.5178325600922107
243.17203950881958	13	-3976.8038330078125	688.1080990943703	-1351.122802734375	-5352.181640625	4248.399999999978	853.3622391755489	16.638499999999933	9.131812499999985	216.94510044752224	258.0332542313455	0.23650000000000002	0.1865	-2578.49814453125	623.1049980800664	-1351.122802734375	-3079.63330078125	-4227.364013671875	586.0578569912371	-3725.857666015625	-5352.181640625	-4324.51865234375	289.0255316387996	-3929.14794921875	-4654.37109375	-3987.854443359375	305.1330354408555	-3618.6083984375	-4317.0166015625	-3925.303466796875	442.25207342062873	-3444.619140625	-4668.3046875	-4349.971875	409.4908579345708	-3859.953125	-4839.373046875	-4021.519970703125	161.2586152704569	-3727.26171875	-4180.49560546875	-4399.40009765625	169.53390582349638	-4237.025390625	-4704.205078125	2000	28000	724.9780968666076	-0.014899279081146233	0.09228515625	0.011162745940964669	1450.0320805549622	2.3659428529441358
260.22526812553406	14	-3900.4861572265627	726.625301536208	-1880.732177734375	-5041.48388671875	4395.399999999984	839.5722973600717	16.267999999999944	9.388374999999984	184.51358933487757	225.73689892673542	0.25199999999999995	0.21693749999999995	-2321.178662109375	641.8581636145435	-1880.732177734375	-3585.7880859375	-4280.51552734375	281.00550559552283	-3736.08203125	-4510.9541015625	-3952.4080078125	338.2860328636582	-3538.095458984375	-4545.32666015625	-4024.7658203125	261.50197855916605	-3631.081298828125	-4361.0283203125	-4263.4505859375	455.56384316882645	-3710.19287109375	-5041.48388671875	-4120.714599609375	362.05601026578495	-3510.793701171875	-4463.07080078125	-4160.5306640625	409.97662217450653	-3796.61767578125	-4948.140625	-4080.325390625	326.21966633757614	-3675.319091796875	-4676.162109375	2000	30000	717.4267548084259	-0.0069925610820064325	0.064404296875	0.014175132266245782	1434.9113172531129	2.2541659772396088
277.9121057987213	15	-3831.4342529296873	1256.552894968752	624.359375	-4641.6591796875	5831.7999999999865	815.1592421911297	20.610499999999952	9.269124999999987	205.5149102241381	266.6266270035809	0.19249999999999998	0.20306249999999998	-689.474169921875	794.1822039076083	624.359375	-1711.9366455078125	-4084.69306640625	443.58891205996787	-3524.01806640625	-4635.669921875	-4265.51669921875	346.10329650476217	-3594.32568359375	-4556.9619140625	-4216.63662109375	281.54071116444277	-3719.56201171875	-4522.96435546875	-4267.17548828125	212.12833276300904	-3884.73486328125	-4456.8349609375	-4489.46328125	146.45642880896176	-4221.6015625	-4641.6591796875	-4439.39697265625	153.44248220337872	-4149.85791015625	-4582.021484375	-4199.117724609375	338.10604539716905	-3752.862548828125	-4540.4287109375	2000	32000	720.2603364944458	-0.01050625283824047	0.0583984375	0.006846285075880587	1440.5828639984131	2.1228161212056875
295.6599917411804	16	-3774.443629455566	1158.6393118904546	709.49072265625	-5277.4814453125	5672.199999999977	847.246149791491	21.087999999999912	9.790999999999984	234.8307240298519	249.4151162173965	0.1915	0.213375	-1105.7693969726563	1190.0541907475003	709.49072265625	-2921.623291015625	-4214.03193359375	360.70799837796994	-3525.5576171875	-4557.2568359375	-4014.39560546875	465.1315861817094	-3257.80712890625	-4486.923828125	-4218.260791015625	262.90647387862435	-3866.847900390625	-4646.3115234375	-4333.549609375	494.11341149363	-3830.732421875	-5277.4814453125	-4149.9806640625	306.01606719691	-3736.50048828125	-4567.787109375	-3991.673046875	446.7389664381599	-3136.66552734375	-4383.900390625	-4167.88798828125	380.9974956348293	-3591.50634765625	-4740.08056640625	2000	34000	798.1755185127258	-0.010463354049716145	0.03935546875	0.006259311747271568	1596.4118931770324	2.0626387067139147
312.5642490386963	17	-3610.056480407715	1320.9850809517766	771.3377685546875	-4955.19384765625	6266.799999999974	821.4062875020618	22.180499999999913	9.991374999999985	331.01106503741573	258.614207787991	0.24000000000000005	0.2323125	-304.45042724609374	676.8402686407472	771.3377685546875	-1153.43359375	-3882.057958984375	211.31340443365409	-3608.143798828125	-4182.30517578125	-4349.363623046875	477.37399632546436	-3796.440673828125	-4955.19384765625	-4149.184814453125	480.61633155148894	-3326.278076171875	-4825.20263671875	-4127.018310546875	272.9456683758535	-3774.853515625	-4561.240234375	-4096.04677734375	480.16061202430757	-3454.44140625	-4612.72998046875	-4017.667578125	180.84110471371164	-3847.80029296875	-4334.10791015625	-3954.662353515625	184.45815150261512	-3734.614990234375	-4223.498046875	2000	36000	787.6066425323486	-0.00842116586281918	0.0337890625	0.005985172174405307	1575.2682029724122	1.9708539754152299
330.4517378807068	18	-3716.15940246582	1312.710245915221	832.2205810546875	-4677.65673828125	6038.39999999998	799.8406155307173	21.43599999999993	9.624187499999984	229.53023269933223	237.48499916025713	0.2265	0.21593750000000003	-360.3250732421875	606.1446266956095	832.2205810546875	-850.0496826171875	-4297.451611328125	330.56461803064263	-3856.1953125	-4677.65673828125	-4268.3326171875	203.26529683721978	-3915.55712890625	-4478.66748046875	-4234.182080078125	174.3041660421851	-4008.052001953125	-4485.19873046875	-4159.30625	260.61188732823354	-3782.982421875	-4572.017578125	-4081.702880859375	276.0191683241895	-3861.90673828125	-4610.18505859375	-4146.0326171875	257.7692519299836	-3695.9091796875	-4432.0751953125	-4181.94208984375	349.5987823416498	-3792.730712890625	-4620.9677734375	2000	38000	664.3015299081802	-0.00854717470065225	0.019384765625	0.006542009999975562	1328.658049583435	1.9656250402331352
348.3335597515106	19	-3671.70675201416	1472.267301582364	813.01171875	-4999.244140625	6669.999999999975	825.2785749715524	23.234999999999918	9.60643749999998	222.93006536198277	273.91825012225695	0.255	0.2205	67.77117919921875	630.6859830011871	813.01171875	-870.5118408203125	-4286.112890625	442.7742400067003	-3855.089111328125	-4999.244140625	-4251.1458984375	279.52360605728694	-3801.55908203125	-4546.55029296875	-4285.059130859375	577.720574362858	-3249.491943359375	-4979.72314453125	-4194.578662109375	251.4011283023926	-3901.779052734375	-4529.49560546875	-4140.429931640625	332.80559245524955	-3735.088134765625	-4469.373046875	-4128.88056640625	251.8537256604843	-3723.1396484375	-4418.49853515625	-4155.218115234375	297.3865663634444	-3802.199462890625	-4602.5087890625	2000	40000	702.0472081184387	-0.009771666789310985	0.055517578125	0.011418706097174436	1404.1489065170288	1.8163612559437752
365.81257581710815	20	-3723.127851867676	1386.0657871608105	813.2440185546875	-4869.1259765625	6341.999999999962	824.0249910772573	22.206999999999873	9.824312499999973	228.90094861827865	261.49474627425604	0.27299999999999996	0.2084375	-250.20006103515624	783.9868693348391	813.2440185546875	-1295.845947265625	-3868.105712890625	331.4504630146139	-3294.19921875	-4288.2587890625	-4267.991357421875	256.21555045759703	-3846.862060546875	-4497.25439453125	-4163.66201171875	469.8583835937183	-3573.267578125	-4869.1259765625	-4301.50244140625	303.97377213833175	-3814.49365234375	-4607.83984375	-4315.1359375	314.48254776195665	-3776.77880859375	-4736.892578125	-4453.6888671875	338.2699800373572	-3838.96533203125	-4846.892578125	-4164.73642578125	256.6554490353906	-3964.81103515625	-4660.43408203125	2000	42000	739.3320817470551	-0.005656863869808149	0.03076171875	0.00515455158893019	1478.7101680755616	1.8065576255321503
382.9768576622009	21	-3666.876559448242	1583.0800749060259	2064.76513671875	-4898.8955078125	6323.599999999973	753.9505770179874	21.91599999999992	9.760562499999981	242.88088488081144	233.01016554590532	0.2425	0.217625	291.9952880859375	1223.6004966585654	2064.76513671875	-1174.23974609375	-4467.80556640625	284.02415614594133	-4093.3740234375	-4898.8955078125	-4193.2138671875	328.6311539494187	-3806.45556640625	-4658.3095703125	-4252.38671875	371.3903623105674	-3818.556640625	-4736.8408203125	-4128.67392578125	220.50890406222885	-3886.54443359375	-4520.3623046875	-3992.3201171875	233.58591047023685	-3583.267578125	-4265.6806640625	-4350.6935546875	195.07488119147902	-4011.32568359375	-4619.244140625	-4241.914013671875	180.69734510720775	-3999.780517578125	-4413.6787109375	2000	44000	789.6013961791992	-0.004739083134336397	0.024658203125	0.003290850028861314	1579.2472723007202	1.8267803784459828
400.4882733821869	22	-3527.7707916259765	1735.7653126197847	2563.936279296875	-5110.4228515625	6886.199999999971	774.7734037215918	23.47399999999992	10.176124999999985	357.9388631323218	303.64624984400785	0.23500000000000001	0.2125625	688.0125244140625	1586.8050004212598	2563.936279296875	-1200.9632568359375	-4212.13359375	398.8700846568063	-3662.8544921875	-4745.8046875	-4247.55302734375	498.0913444230334	-3394.38720703125	-4879.423828125	-4007.851025390625	162.39531006383203	-3721.978271484375	-4224.734375	-4092.23349609375	332.98831128755813	-3590.09130859375	-4501.8916015625	-4230.525927734375	629.3334642246136	-3275.611083984375	-5110.4228515625	-4062.009228515625	454.64950416501824	-3299.85205078125	-4556.15185546875	-4057.87255859375	263.136205145767	-3701.138671875	-4473.73388671875	2000	46000	758.7755716323852	-0.007875477816560306	0.052099609375	0.008345049398485571	1517.6003101348876	1.747699687257409
417.4317789077759	23	-3488.3994323730467	1807.4898063704197	1900.71533203125	-4942.3681640625	7531.799999999968	808.9835423819433	23.4604999999999	10.109249999999978	219.83810595281255	237.0562815566895	0.20700000000000002	0.22912499999999997	1059.931494140625	756.876238812329	1900.71533203125	-157.1876220703125	-4346.574560546875	234.9601238164269	-4015.072998046875	-4697.79150390625	-3949.673876953125	612.4359447674469	-3211.64306640625	-4839.658203125	-4170.79443359375	307.33041931673733	-3614.86279296875	-4487.1962890625	-3897.67734375	724.1043399017733	-2874.96728515625	-4932.37353515625	-4213.71396484375	521.1811539315781	-3314.62744140625	-4942.3681640625	-4287.744189453125	319.6267224154798	-3686.502197265625	-4557.9208984375	-4100.948583984375	574.8612816885519	-3006.282470703125	-4673.259765625	2000	48000	824.8252232551574	-0.007041025237413123	0.03154296875	0.01074891199823469	1649.6939569473266	1.542483900859952
435.2830846309662	24	-3545.388464355469	1825.2611010689143	2032.1981201171875	-4827.78515625	7464.999999999974	796.5122989191279	23.856499999999926	9.907687499999984	212.66871302192203	229.55237261016273	0.22800000000000004	0.21974999999999997	1092.90146484375	1061.5539766660136	2032.1981201171875	-747.4625244140625	-4544.723828125	239.50492557856168	-4142.72314453125	-4826.30419921875	-4076.916943359375	194.81096106600924	-3856.67236328125	-4413.25439453125	-4445.37041015625	220.92875189388798	-4044.369140625	-4681.2509765625	-4010.733203125	452.3898643526889	-3470.96728515625	-4672.787109375	-4370.690966796875	334.80294790616557	-3965.081298828125	-4827.78515625	-4041.628125	266.8436386407659	-3710.91357421875	-4291.724609375	-3965.945703125	260.6961554024218	-3599.79443359375	-4323.435546875	2000	50000	790.937854719162	-0.004960877299890853	0.029638671875	0.008157969801686704	1581.9159618377685	1.5928425386548042
452.9885129928589	25	-3510.507638168335	1610.190556603217	1689.94970703125	-4787.3623046875	6554.7999999999665	746.0307018383563	21.7489999999999	9.923124999999981	245.1829927798894	237.89026078119633	0.2085	0.19593750000000001	586.5541778564453	762.5316002502981	1689.94970703125	-185.8739776611328	-4004.475146484375	349.1161423800167	-3492.555908203125	-4427.2080078125	-4239.976123046875	437.02593179533267	-3494.267333984375	-4661.890625	-3766.710693359375	230.38140232040473	-3424.798828125	-4026.6083984375	-4368.043017578125	297.92688099620347	-3954.026611328125	-4787.3623046875	-4153.31201171875	393.4561990488075	-3429.60693359375	-4559.541015625	-3984.699609375	332.80133027568945	-3502.62841796875	-4368.6767578125	-4153.398681640625	159.89155660503445	-4005.017578125	-4398.724609375	2000	52000	776.2225160598755	-0.0032007497211452574	0.02705078125	0.006108067987952381	1552.4825554847716	1.637922354787588
470.24574065208435	26	-3628.206393432617	1800.2035827591735	2638.220458984375	-4889.83154296875	6762.999999999962	746.0369328817328	21.936999999999887	9.504937499999977	237.21066446512094	228.92358543390537	0.215	0.21393750000000003	794.7043701171875	1514.8300892572497	2638.220458984375	-1389.7421875	-4144.502490234375	394.5497803989578	-3816.904296875	-4889.83154296875	-4380.1009765625	445.86505351685713	-3699.384765625	-4878.71826171875	-4484.72724609375	261.62999806987955	-4083.9150390625	-4804.603515625	-4034.99033203125	504.33952553066945	-3464.1123046875	-4808.85107421875	-4475.33583984375	155.8093513113701	-4284.96484375	-4657.0693359375	-4122.028271484375	478.2497490183884	-3349.5537109375	-4699.02734375	-4178.670361328125	378.46180164454034	-3715.84521484375	-4803.26416015625	2000	54000	796.1645905971527	-0.004009046767896507	0.037060546875	0.00289108365541324	1592.3667767524719	1.5599393520504237
487.44827365875244	27	-3608.8857185363768	1791.6136619019492	2610.596435546875	-4966.8955078125	6896.999999999966	747.686188581246	22.0484999999999	9.561374999999979	239.79091633973138	218.9096730664118	0.1895	0.197875	915.5103454589844	1148.673850931178	2610.596435546875	-373.9038391113281	-4246.159716796875	479.4809965375179	-3413.73486328125	-4688.1328125	-4081.379638671875	357.4981332922264	-3492.7939453125	-4559.78515625	-4207.484521484375	337.35282601433215	-3564.203369140625	-4500.318359375	-4306.49208984375	301.4777043934075	-3735.14794921875	-4631.908203125	-4272.73251953125	318.0406526672346	-3791.546875	-4757.419921875	-4257.203466796875	297.83946381219783	-3723.853759765625	-4603.02734375	-4415.144140625	389.5624698811371	-3862.02392578125	-4966.8955078125	2000	56000	675.5282882928848	-0.00494660772383213	0.04296875	0.006780112744309008	1351.0947301387787	1.4936316095292568
505.4204068183899	28	-3322.461233520508	2081.062304785412	3092.44921875	-4960.2373046875	8227.999999999962	770.7722373396873	26.526499999999903	10.661312499999982	238.60840482888602	241.98457332840766	0.26049999999999995	0.22475	2061.8219482421873	767.1385545860478	3092.44921875	1110.8099365234375	-4304.456640625	292.3339945008454	-3846.97216796875	-4649.86376953125	-4087.153759765625	165.00024324329826	-3835.335693359375	-4243.37060546875	-4117.481298828125	463.75285867477277	-3534.7431640625	-4960.2373046875	-4184.29169921875	99.55423173000361	-4045.666015625	-4310.6591796875	-3876.414599609375	440.76387035155983	-3398.927490234375	-4709.076171875	-4073.610986328125	396.7902065489193	-3525.38916015625	-4560.38134765625	-3998.10283203125	355.9749698084273	-3448.568359375	-4412.0341796875	2000	58000	683.0114821434021	-0.006597143461112865	0.0322265625	0.0013152779429219663	1366.0624745368957	1.3938574813306333
522.7190477848053	29	-3430.9552169799804	1829.7788704718137	2687.78955078125	-5148.1181640625	6912.199999999966	712.9549262220428	21.521499999999907	9.974249999999982	223.51319802457527	228.87301199897706	0.199	0.236875	1208.5604614257813	1083.8657350425708	2687.78955078125	-298.53729248046875	-4420.3890625	438.6162856378509	-3959.95361328125	-5148.1181640625	-3870.126220703125	249.83129562874905	-3549.439453125	-4252.6298828125	-4208.3279296875	274.96531827997734	-3842.14794921875	-4531.54296875	-4088.499267578125	212.0659706323032	-3870.43505859375	-4348.197265625	-3915.992431640625	411.348781690895	-3322.673095703125	-4575.388671875	-4159.523193359375	475.487677717746	-3350.037353515625	-4712.72265625	-3993.344091796875	152.6571978950238	-3722.62158203125	-4153.66748046875	2000	60000	616.5316318273544	-0.0036764463991858067	0.0291015625	0.0064223838853649795	1233.0969769954681	1.3994488917291164
